id,executionStartTime,model,var,userName
3285,9/1/2015 16:01,NASA_CERES,rsdt,jgristey
3286,9/1/2015 16:01,NASA_MODIS,lai,kwillmot
3287,9/1/2015 16:01,NASA_GPCP,pr,emaroon
3288,9/1/2015 16:02,NASA_CERES,rsus,ksauter
3289,9/1/2015 16:02,NASA_GPCP,pr,emaroon
3290,9/1/2015 16:02,nasa_grace,zl,htseng
3290,9/1/2015 16:02,nasa_trmm,pr,htseng
3291,9/1/2015 16:02,NASA_CERES,rsus,ksauter
3292,9/1/2015 16:02,CCCMA_CANAM4,clt,jbrodie
3293,9/1/2015 16:02,nasa_grace,zl,jnanteza
3293,9/1/2015 16:02,nasa_trmm,pr,jnanteza
3294,9/1/2015 16:02,nasa_grace,zl,kneff
3295,9/1/2015 16:02,nasa_grace,zl,htseng
3295,9/1/2015 16:02,nasa_trmm,pr,htseng
3296,9/1/2015 16:03,NASA_MODIS,clt,emaroon
3297,9/1/2015 16:02,nasa_grace,zl,jnanteza
3297,9/1/2015 16:02,nasa_trmm,pr,jnanteza
3298,9/1/2015 16:03,NASA_CERES,rlds,ksauter
3299,9/1/2015 16:04,nasa_grace,zl,jnanteza
3299,9/1/2015 16:04,nasa_trmm,pr,jnanteza
3300,9/1/2015 16:04,nasa_amsre,tos,ksauter
3300,9/1/2015 16:04,nasa_modis,clt,ksauter
3301,9/1/2015 16:03,nasa_grace,zl,htseng
3301,9/1/2015 16:03,nasa_trmm,pr,htseng
3302,9/1/2015 16:03,ARGO_ARGO,ot,caquilinger
3303,9/1/2015 16:04,NASA_CERES,rlds,ksauter
3304,9/1/2015 16:02,NASA_TRMM,pr,jbrodie
3305,9/1/2015 16:04,NASA_GPCP,pr,emaroon
3306,9/1/2015 16:04,nasa_amsre,tos,ksauter
3306,9/1/2015 16:04,nasa_modis,clt,ksauter
3307,9/1/2015 16:04,NASA_GPCP,pr,emaroon
3308,9/1/2015 16:04,GFDL_ESM2G,pr,mlinz
3309,9/1/2015 16:04,nasa_grace,zl,jnanteza
3309,9/1/2015 16:04,nasa_trmm,pr,jnanteza
3310,9/1/2015 16:04,ecmwf_interim,tos,abeatriz
3312,9/1/2015 16:05,nasa_amsre,tos,ksauter
3312,9/1/2015 16:05,nasa_modis,clt,ksauter
3313,9/1/2015 16:05,ARGO_ARGO,ot,caquilinger
3316,9/1/2015 16:06,CCCMA_CANAM4,pr,jbrodie
3317,9/1/2015 16:06,nasa_grace,zl,htseng
3318,9/1/2015 16:06,nasa_amsre,tos,ksauter
3318,9/1/2015 16:06,nasa_modis,clt,ksauter
3319,9/1/2015 16:06,nasa_amsre,tos,ksauter
3319,9/1/2015 16:06,nasa_modis,clt,ksauter
3320,9/1/2015 16:07,nasa_grace,zl,htseng
3321,9/1/2015 16:07,ARGO_ARGO,ot,caquilinger
3322,9/1/2015 16:07,nasa_grace,zl,htseng
3323,9/1/2015 16:07,nasa_ceres,rlds,ksauter
3323,9/1/2015 16:07,nasa_ceres,rlus,ksauter
3324,9/1/2015 16:07,nasa_amsre,tos,ksauter
3324,9/1/2015 16:07,nasa_modis,clt,ksauter
3325,9/1/2015 16:06,nasa_gpcp,pr,mlinz
3325,9/1/2015 16:06,nasa_trmm,pr,mlinz
3326,9/1/2015 16:07,nasa_amsre,tos,ksauter
3326,9/1/2015 16:07,nasa_modis,clt,ksauter
3327,9/1/2015 16:08,NASA_GRACE,zl,kwillmot
3328,9/1/2015 16:08,nasa_amsre,tos,ksauter
3328,9/1/2015 16:08,nasa_modis,clt,ksauter
3329,9/1/2015 16:08,nasa_grace,zl,htseng
3330,9/1/2015 16:08,nasa_grace,zl,kwillmot
3331,9/1/2015 16:09,nasa_ceres,rlds,ksauter
3331,9/1/2015 16:09,nasa_ceres,rsus,ksauter
3332,9/1/2015 16:09,NASA_MODIS,lai,jnanteza
3333,9/1/2015 16:09,nasa_grace,zl,htseng
3334,9/1/2015 16:09,nasa_ceres,rsus,ksauter
3334,9/1/2015 16:09,nasa_ceres,rsuscs,ksauter
3335,9/1/2015 16:10,nasa_gpcp,pr,mlinz
3335,9/1/2015 16:10,nasa_trmm,pr,mlinz
3336,9/1/2015 16:10,nasa_grace,zo,kwillmot
3337,9/1/2015 16:10,NASA_MODIS,clt,ksauter
3338,9/1/2015 16:11,NASA_MODIS,clt,ksauter
3339,9/1/2015 16:11,NASA_MODIS,clt,mlinz
3340,9/1/2015 16:12,nasa_grace,zl,htseng
3341,9/1/2015 16:12,NASA_TRMM,pr,jbrodie
3342,9/1/2015 16:13,nasa_grace,zl,htseng
3343,9/1/2015 16:13,nasa_grace,zl,htseng
3344,9/1/2015 16:14,nasa_grace,zl,kneff
3345,9/1/2015 16:14,CCCMA_CANAM4,pr,jbrodie
3346,9/1/2015 16:15,GFDL_ESM2G,pr,fcannon
3347,9/1/2015 16:14,nasa_trmm,pr,htseng
3348,9/1/2015 16:15,GFDL_ESM2G,pr,fpolverari
3349,9/1/2015 16:16,NASA_CERES,rlds,ksauter
3350,9/1/2015 16:16,NASA_CERES,rsds,ksauter
3351,9/1/2015 16:17,NASA_CERES,rsus,ksauter
3352,9/1/2015 16:17,GFDL_ESM2G,pr,jnanteza
3353,9/1/2015 16:17,NASA_TRMM,pr,jbrodie
3354,9/1/2015 16:17,CCCMA_CANAM4,pr,jbrodie
3355,9/1/2015 16:18,nasa_grace,zl,kneff
3356,9/1/2015 16:17,nasa_trmm,pr,htseng
3357,9/1/2015 16:19,nasa_grace,zl,jteixeira
3358,9/1/2015 16:19,nasa_grace,zl,jnanteza
3359,9/1/2015 16:19,gfdl_esm2g,pr,jbrodie
3359,9/1/2015 16:19,nasa_trmm,pr,jbrodie
3360,9/1/2015 16:19,cccma_canam4,pr,jbrodie
3360,9/1/2015 16:19,nasa_trmm,pr,jbrodie
3361,9/1/2015 16:19,nasa_airs,tas,kwillmot
3361,9/1/2015 16:19,nasa_modis,lai,kwillmot
3362,9/1/2015 16:19,NASA_TRMM,pr,rbuchholz
3363,9/1/2015 16:19,GISS_E2-H,pr,fcannon
3364,9/1/2015 16:20,nasa_airs,tas,kwillmot
3364,9/1/2015 16:20,nasa_modis,lai,kwillmot
3365,9/1/2015 16:20,gfdl_esm2g,pr,jbrodie
3365,9/1/2015 16:20,nasa_trmm,pr,jbrodie
3366,9/1/2015 16:19,nasa_trmm,pr,htseng
3367,9/1/2015 16:20,NCAR_CAM5,pr,fcannon
3368,9/1/2015 16:20,nasa_grace,zl,jnanteza
3369,9/1/2015 16:19,NASA_TRMM,pr,fpolverari
3370,9/1/2015 16:21,NCC_NORESM,pr,fcannon
3371,9/1/2015 16:21,nasa_grace,zl,jnanteza
3372,9/1/2015 16:22,nasa_grace,zl,jnanteza
3373,9/1/2015 16:22,UKMO_HadGEM2-ES,pr,fcannon
3374,9/1/2015 16:22,nasa_grace,zl,htseng
3375,9/1/2015 16:21,nasa_airs,tas,rbuchholz
3375,9/1/2015 16:21,nasa_modis,lai,rbuchholz
3376,9/1/2015 16:22,nasa_grace,zl,htseng
3377,9/1/2015 16:23,nasa_airs,tas,rbuchholz
3377,9/1/2015 16:23,nasa_modis,lai,rbuchholz
3378,9/1/2015 16:23,nasa_airs,tas,kwillmot
3378,9/1/2015 16:23,nasa_modis,lai,kwillmot
3379,9/1/2015 16:24,nasa_airs,tas,kwillmot
3379,9/1/2015 16:24,nasa_modis,lai,kwillmot
3380,9/1/2015 16:24,ECMWF_interim,tos,ksauter
3381,9/1/2015 16:24,ECMWF_interim,tos,ksauter
3382,9/1/2015 16:24,nasa_grace,zl,htseng
3382,9/1/2015 16:24,nasa_trmm,pr,htseng
3383,9/1/2015 16:24,nasa_modis,lai,rbuchholz
3383,9/1/2015 16:24,nasa_trmm,pr,rbuchholz
3384,9/1/2015 16:24,gfdl_esm2g,pr,jbrodie
3384,9/1/2015 16:24,nasa_trmm,pr,jbrodie
3385,9/1/2015 16:25,nasa_grace,zl,htseng
3385,9/1/2015 16:25,nasa_trmm,pr,htseng
3386,9/1/2015 16:25,NASA_CERES,rsut,jgristey
3387,9/1/2015 16:25,nasa_modis,lai,rbuchholz
3387,9/1/2015 16:25,nasa_trmm,pr,rbuchholz
3388,9/1/2015 16:25,nasa_grace,zl,htseng
3388,9/1/2015 16:25,nasa_trmm,pr,htseng
3389,9/1/2015 16:25,nasa_airs,tas,nkille
3389,9/1/2015 16:25,nasa_modis,lai,nkille
3390,9/1/2015 16:25,nasa_grace,zl,htseng
3390,9/1/2015 16:25,nasa_trmm,pr,htseng
3391,9/1/2015 16:26,nasa_grace,zl,rbuchholz
3391,9/1/2015 16:26,nasa_modis,lai,rbuchholz
3392,9/1/2015 16:26,nasa_grace,zl,rbuchholz
3392,9/1/2015 16:26,nasa_modis,lai,rbuchholz
3393,9/1/2015 16:26,nasa_airs,tas,kwillmot
3393,9/1/2015 16:26,nasa_modis,lai,kwillmot
3394,9/1/2015 16:26,nasa_airs,tas,nkille
3394,9/1/2015 16:26,nasa_modis,lai,nkille
3395,9/1/2015 16:26,nasa_grace,zl,rbuchholz
3395,9/1/2015 16:26,nasa_modis,lai,rbuchholz
3396,9/1/2015 16:26,nasa_grace,zl,rbuchholz
3396,9/1/2015 16:26,nasa_modis,lai,rbuchholz
3397,9/1/2015 16:26,nasa_grace,zl,htseng
3397,9/1/2015 16:26,nasa_trmm,pr,htseng
3398,9/1/2015 16:26,nasa_grace,zl,kneff
3399,9/1/2015 16:26,nasa_grace,zl,htseng
3399,9/1/2015 16:26,nasa_trmm,pr,htseng
3400,9/1/2015 16:26,nasa_airs,tas,kwillmot
3400,9/1/2015 16:26,nasa_modis,lai,kwillmot
3401,9/1/2015 16:26,ecmwf_interim,tos,abeatriz
3402,9/1/2015 16:26,gfdl_esm2g,pr,jbrodie
3402,9/1/2015 16:26,nasa_trmm,pr,jbrodie
3403,9/1/2015 16:26,nasa_grace,zl,jteixeira
3404,9/1/2015 16:26,ecmwf_interim,tos,abeatriz
3405,9/1/2015 16:26,nasa_grace,zl,htseng
3405,9/1/2015 16:26,nasa_trmm,pr,htseng
3406,9/1/2015 16:26,nasa_airs,tas,nkille
3406,9/1/2015 16:26,nasa_modis,lai,nkille
3407,9/1/2015 16:26,ecmwf_interim,tos,abeatriz
3408,9/1/2015 16:27,nasa_airs,tas,nkille
3408,9/1/2015 16:27,nasa_modis,lai,nkille
3409,9/1/2015 16:25,NASA_TRMM,pr,fcannon
3410,9/1/2015 16:27,nasa_airs,ta,kwillmot
3410,9/1/2015 16:27,nasa_modis,lai,kwillmot
3411,9/1/2015 16:27,nasa_airs,tas,kwillmot
3411,9/1/2015 16:27,nasa_modis,lai,kwillmot
3412,9/1/2015 16:27,NASA_GPCP,pr,jbrodie
3413,9/1/2015 16:27,nasa_grace,zl,htseng
3413,9/1/2015 16:27,nasa_trmm,pr,htseng
3414,9/1/2015 16:27,NASA_QuikSCAT,uas,fpolverari
3415,9/1/2015 16:28,nasa_grace,zl,kneff
3416,9/1/2015 16:28,nasa_airs,tas,rbuchholz
3416,9/1/2015 16:28,nasa_modis,lai,rbuchholz
3417,9/1/2015 16:28,nasa_airs,tas,rbuchholz
3417,9/1/2015 16:28,nasa_modis,lai,rbuchholz
3418,9/1/2015 16:28,NASA_QuikSCAT,sfcWind,fpolverari
3419,9/1/2015 16:28,gfdl_esm2g,pr,emaroon
3419,9/1/2015 16:28,gfdl_esm2g,tos,emaroon
3420,9/1/2015 16:28,nasa_grace,zl,kneff
3421,9/1/2015 16:28,nasa_airs,tas,rbuchholz
3421,9/1/2015 16:28,nasa_modis,lai,rbuchholz
3422,9/1/2015 16:28,nasa_airs,tas,kwillmot
3422,9/1/2015 16:28,nasa_modis,lai,kwillmot
3423,9/1/2015 16:29,nasa_grace,zl,kneff
3424,9/1/2015 16:29,nasa_gpcp,pr,emaroon
3424,9/1/2015 16:29,nasa_modis,clt,emaroon
3425,9/1/2015 16:30,nasa_trmm,pr,jbrodie
3425,9/1/2015 16:30,ukmo_hadgem2-es,pr,jbrodie
3426,9/1/2015 16:30,GFDL_ESM2G,pr,htseng
3427,9/1/2015 16:30,giss_e2-h,pr,jbrodie
3427,9/1/2015 16:30,nasa_trmm,pr,jbrodie
3428,9/1/2015 16:30,nasa_grace,zl,jnanteza
3429,9/1/2015 16:30,nasa_airs,tas,rbuchholz
3429,9/1/2015 16:30,nasa_modis,lai,rbuchholz
3430,9/1/2015 16:31,nasa_airs,tas,kwillmot
3430,9/1/2015 16:31,nasa_modis,lai,kwillmot
3431,9/1/2015 16:30,NASA_TRMM,pr,mlinz
3432,9/1/2015 16:31,nasa_grace,zl,jnanteza
3433,9/1/2015 16:31,nasa_airs,tas,nkille
3433,9/1/2015 16:31,nasa_modis,lai,nkille
3434,9/1/2015 16:32,nasa_airs,tas,kwillmot
3434,9/1/2015 16:32,nasa_modis,lai,kwillmot
3435,9/1/2015 16:32,nasa_grace,zl,jnanteza
3436,9/1/2015 16:32,nasa_airs,tas,nkille
3436,9/1/2015 16:32,nasa_modis,lai,nkille
3437,9/1/2015 16:32,NASA_MODIS,lai,rbuchholz
3438,9/1/2015 16:32,gfdl_esm2g,pr,nkille
3439,9/1/2015 16:32,nasa_trmm,pr,jbrodie
3439,9/1/2015 16:32,ncc_noresm,pr,jbrodie
3440,9/1/2015 16:32,nasa_gpcp,pr,emaroon
3440,9/1/2015 16:32,nasa_modis,clt,emaroon
3441,9/1/2015 16:32,nasa_grace,zl,jnanteza
3442,9/1/2015 16:32,NASA_TRMM,pr,mlinz
3443,9/1/2015 16:33,NASA_MODIS,clt,emaroon
3444,9/1/2015 16:33,gfdl_esm2g,pr,jbrodie
3444,9/1/2015 16:33,nasa_trmm,pr,jbrodie
3445,9/1/2015 16:33,NASA_MODIS,clt,emaroon
3446,9/1/2015 16:33,NASA_MODIS,clt,emaroon
3447,9/1/2015 16:33,GFDL_ESM2G,ts,fcannon
3448,9/1/2015 16:33,NASA_MODIS,clt,ksauter
3449,9/1/2015 16:33,NASA_MODIS,lai,nkille
3450,9/1/2015 16:34,GFDL_ESM2G,ts,fcannon
3451,9/1/2015 16:34,NASA_MODIS,lai,kwillmot
3452,9/1/2015 16:34,NASA_MODIS,clt,emaroon
3453,9/1/2015 16:34,NASA_MODIS,lai,nkille
3454,9/1/2015 16:34,NASA_TRMM,pr,mlinz
3455,9/1/2015 16:34,GFDL_ESM2G,tos,fcannon
3456,9/1/2015 16:34,NASA_MODIS,clt,emaroon
3457,9/1/2015 16:34,NASA_TRMM,pr,htseng
3458,9/1/2015 16:34,nasa_trmm,pr,jbrodie
3458,9/1/2015 16:34,ncar_cam5,pr,jbrodie
3459,9/1/2015 16:34,NASA_MODIS,clt,emaroon
3460,9/1/2015 16:34,GFDL_ESM2G,tos,fcannon
3461,9/1/2015 16:34,NASA_MODIS,clt,ksauter
3462,9/1/2015 16:34,NASA_MODIS,clt,mlinz
3463,9/1/2015 16:35,NASA_MODIS,clt,emaroon
3464,9/1/2015 16:35,NASA_TRMM,pr,mlinz
3465,9/1/2015 16:35,NASA_MODIS,clt,ksauter
3466,9/1/2015 16:35,NASA_GPCP,pr,emaroon
3467,9/1/2015 16:35,NASA_TRMM,pr,emaroon
3468,9/1/2015 16:35,NASA_MODIS,clt,ksauter
3469,9/1/2015 16:35,nasa_grace,zl,jnanteza
3470,9/1/2015 16:36,NASA_MODIS,clt,ksauter
3471,9/1/2015 16:36,NASA_MODIS,clt,mlinz
3472,9/1/2015 16:36,NASA_MODIS,clt,mlinz
3473,9/1/2015 16:36,NASA_TRMM,pr,mlinz
3474,9/1/2015 16:35,NASA_TRMM,pr,kneff
3475,9/1/2015 16:36,NASA_TRMM,pr,emaroon
3476,9/1/2015 16:37,NASA_MODIS,clt,ksauter
3477,9/1/2015 16:37,NASA_TRMM,pr,mlinz
3478,9/1/2015 16:38,NASA_MODIS,clt,ksauter
3479,9/1/2015 16:38,giss_e2-r,pr,jbrodie
3479,9/1/2015 16:38,nasa_trmm,pr,jbrodie
3480,9/1/2015 16:38,NASA_MODIS,clt,ksauter
3481,9/1/2015 16:38,NASA_TRMM,pr,emaroon
3482,9/1/2015 16:38,NASA_MODIS,clt,ksauter
3483,9/1/2015 16:38,NASA_MODIS,clt,ksauter
3484,9/1/2015 16:38,NASA_MODIS,clt,mlinz
3485,9/1/2015 16:38,nasa_grace,zl,jnanteza
3485,9/1/2015 16:38,nasa_trmm,pr,jnanteza
3486,9/1/2015 16:39,NASA_MODIS,clt,mlinz
3487,9/1/2015 16:36,argo_argo,ot,caquilinger
3488,9/1/2015 16:39,giss_e2-h,pr,jbrodie
3488,9/1/2015 16:39,nasa_trmm,pr,jbrodie
3489,9/1/2015 16:39,NASA_TRMM,pr,kwillmot
3490,9/1/2015 16:39,nasa_grace,zl,jnanteza
3491,9/1/2015 16:40,NASA_GPCP,pr,ksauter
3492,9/1/2015 16:39,argo_argo,ot,caquilinger
3493,9/1/2015 16:40,NASA_MODIS,lai,rbuchholz
3494,9/1/2015 16:40,gfdl_esm2g,pr,caquilinger
3495,9/1/2015 16:40,NASA_GPCP,pr,emaroon
3496,9/1/2015 16:40,GISS_E2-H,pr,fcannon
3497,9/1/2015 16:39,argo_argo,ot,caquilinger
3498,9/1/2015 16:40,NASA_MODIS,lai,rbuchholz
3499,9/1/2015 16:40,GISS_E2-H,tos,fcannon
3500,9/1/2015 16:40,NASA_GPCP,pr,emaroon
3501,9/1/2015 16:40,NASA_MODIS,lai,rbuchholz
3502,9/1/2015 16:41,NCAR_CAM5,tos,fcannon
3503,9/1/2015 16:41,NASA_MODIS,clt,ksauter
3504,9/1/2015 16:41,NASA_MODIS,clt,mlinz
3505,9/1/2015 16:41,NASA_MODIS,lai,rbuchholz
3506,9/1/2015 16:41,NASA_MODIS,clt,ksauter
3507,9/1/2015 16:42,NASA_AIRS,tas,kwillmot
3508,9/1/2015 16:42,NASA_AMSRE,tos,ksauter
3509,9/1/2015 16:41,nasa_amsre,tos,emaroon
3509,9/1/2015 16:41,nasa_trmm,pr,emaroon
3510,9/1/2015 16:42,NASA_MODIS,lai,rbuchholz
3511,9/1/2015 16:42,NASA_MODIS,clt,mlinz
3512,9/1/2015 16:42,NASA_MODIS,clt,ksauter
3513,9/1/2015 16:42,NASA_TRMM,pr,mlinz
3514,9/1/2015 16:42,NASA_MODIS,clt,mlinz
3515,9/1/2015 16:42,NASA_MODIS,clt,ksauter
3516,9/1/2015 16:42,NASA_MODIS,clt,mlinz
3517,9/1/2015 16:42,nasa_ceres,rlds,jgristey
3518,9/1/2015 16:43,NASA_MODIS,clt,jnanteza
3519,9/1/2015 16:43,NASA_MODIS,lai,rbuchholz
3520,9/1/2015 16:42,argo_argo,ot,caquilinger
3521,9/1/2015 16:43,NASA_TRMM,pr,kwillmot
3522,9/1/2015 16:43,NASA_GPCP,pr,kwillmot
3523,9/1/2015 16:43,NCAR_CAM5,tos,fcannon
3524,9/1/2015 16:43,NASA_MODIS,lai,jnanteza
3525,9/1/2015 16:43,NASA_TRMM,pr,mlinz
3526,9/1/2015 16:43,NASA_MODIS,lai,rbuchholz
3527,9/1/2015 16:43,nasa_ceres,rsut,jgristey
3528,9/1/2015 16:43,NCC_NORESM,pr,fcannon
3529,9/1/2015 16:43,NASA_TRMM,pr,kwillmot
3530,9/1/2015 16:43,NASA_MODIS,lai,jnanteza
3531,9/1/2015 16:43,NCC_NORESM,tos,fcannon
3532,9/1/2015 16:43,NASA_MODIS,lai,kneff
3533,9/1/2015 16:43,NASA_MODIS,lai,kneff
3534,9/1/2015 16:44,NASA_MODIS,clt,mlinz
3535,9/1/2015 16:44,NASA_TRMM,pr,ksauter
3536,9/1/2015 16:44,NASA_GRACE,zl,jnanteza
3537,9/1/2015 16:42,NASA_TRMM,pr,nkille
3538,9/1/2015 16:44,NASA_TRMM,pr,nkille
3539,9/1/2015 16:44,UKMO_HadGEM2-ES,tos,fcannon
3540,9/1/2015 16:44,NASA_TRMM,pr,mlinz
3541,9/1/2015 16:44,NASA_TRMM,pr,ksauter
3542,9/1/2015 16:44,NASA_TRMM,pr,jnanteza
3543,9/1/2015 16:45,NASA_TRMM,pr,mlinz
3544,9/1/2015 16:45,NASA_CERES,rsds,kwillmot
3545,9/1/2015 16:45,NASA_AIRS,tas,nkille
3546,9/1/2015 16:46,NASA_TRMM,pr,rbuchholz
3547,9/1/2015 16:46,NASA_TRMM,pr,rbuchholz
3548,9/1/2015 16:46,NASA_TRMM,pr,ksauter
3549,9/1/2015 16:46,NASA_CERES,rsds,nkille
3550,9/1/2015 16:46,NASA_TRMM,pr,mlinz
3551,9/1/2015 16:46,NASA_TRMM,pr,ksauter
3552,9/1/2015 16:47,NASA_TRMM,pr,ksauter
3553,9/1/2015 16:47,NASA_CERES,rlds,kneff
3554,9/1/2015 16:48,NASA_GPCP,pr,ksauter
3555,9/1/2015 16:48,NASA_TRMM,pr,fpolverari
3556,9/1/2015 16:48,NASA_CERES,rlds,rbuchholz
3557,9/1/2015 16:48,NASA_TRMM,pr,mlinz
3558,9/1/2015 16:48,NASA_GPCP,pr,ksauter
3559,9/1/2015 16:48,NASA_GPCP,pr,ksauter
3560,9/1/2015 16:48,NASA_TRMM,pr,mlinz
3561,9/1/2015 16:49,NASA_CERES,rsds,rbuchholz
3562,9/1/2015 16:49,NASA_GPCP,pr,emaroon
3563,9/1/2015 16:49,nasa_amsre,tos,emaroon
3563,9/1/2015 16:49,nasa_trmm,pr,emaroon
3564,9/1/2015 16:49,NASA_TRMM,pr,mlinz
3565,9/1/2015 16:49,NASA_GPCP,pr,ksauter
3566,9/1/2015 16:49,NASA_AMSRE,tos,ksauter
3567,9/1/2015 16:49,NASA_TRMM,pr,mlinz
3568,9/1/2015 16:49,NASA_AMSRE,tos,ksauter
3569,9/1/2015 16:50,NASA_CERES,rsds,kneff
3570,9/1/2015 16:50,NASA_GPCP,pr,ksauter
3571,9/1/2015 16:50,NASA_AMSRE,tos,ksauter
3572,9/1/2015 16:50,NASA_GPCP,pr,ksauter
3573,9/1/2015 16:50,NASA_CERES,rsds,nkille
3574,9/1/2015 16:50,NASA_AMSRE,tos,ksauter
3575,9/1/2015 16:50,NASA_AMSRE,tos,ksauter
3576,9/1/2015 16:50,NASA_GPCP,pr,emaroon
3577,9/1/2015 16:50,NASA_AMSRE,tos,ksauter
3578,9/1/2015 16:50,nasa_amsre,tos,emaroon
3578,9/1/2015 16:50,nasa_trmm,pr,emaroon
3579,9/1/2015 16:51,NASA_AIRS,tas,nkille
3580,9/1/2015 16:51,NASA_MODIS,lai,rbuchholz
3581,9/1/2015 16:52,NASA_AIRS,tas,rbuchholz
3582,9/1/2015 16:52,NASA_MODIS,clt,emaroon
3583,9/1/2015 16:52,NASA_GPCP,pr,emaroon
3584,9/1/2015 16:52,NASA_TRMM,pr,mlinz
3585,9/1/2015 16:52,NASA_TRMM,pr,htseng
3586,9/1/2015 16:53,NASA_TRMM,pr,emaroon
3587,9/1/2015 16:53,NASA_TRMM,pr,mlinz
3588,9/1/2015 16:53,NASA_CERES,rsds,rbuchholz
3589,9/1/2015 16:53,NASA_TRMM,pr,mlinz
3590,9/1/2015 16:53,NASA_MODIS,clt,ksauter
3591,9/1/2015 16:53,NASA_MODIS,clt,ksauter
3592,9/1/2015 16:53,NASA_AMSRE,tos,emaroon
3593,9/1/2015 16:53,NASA_CERES,rsds,nkille
3594,9/1/2015 16:54,NASA_TRMM,pr,rbuchholz
3595,9/1/2015 16:54,NASA_AIRS,hus,emaroon
3596,9/1/2015 16:54,NASA_MODIS,clt,ksauter
3597,9/1/2015 16:54,NASA_MODIS,clt,ksauter
3598,9/1/2015 16:54,nasa_airs,tas,kwillmot
3598,9/1/2015 16:54,nasa_modis,lai,kwillmot
3598,9/1/2015 16:54,nasa_trmm,pr,kwillmot
3599,9/1/2015 16:55,NASA_TRMM,pr,mlinz
3600,9/1/2015 16:55,nasa_amsre,tos,mlinz
3600,9/1/2015 16:55,nasa_trmm,pr,mlinz
3601,9/1/2015 16:55,NASA_TRMM,pr,nkille
3602,9/1/2015 16:55,NASA_MODIS,clt,ksauter
3603,9/1/2015 16:55,NASA_TRMM,pr,mlinz
3604,9/1/2015 16:53,ARGO_ARGO,ot,ksauter
3605,9/1/2015 16:55,nasa_amsre,tos,mlinz
3605,9/1/2015 16:55,nasa_trmm,pr,mlinz
3606,9/1/2015 16:56,NASA_TRMM,pr,htseng
3607,9/1/2015 16:56,NASA_MODIS,clt,ksauter
3608,9/1/2015 16:56,nasa_amsre,tos,mlinz
3608,9/1/2015 16:56,nasa_trmm,pr,mlinz
3609,9/1/2015 16:56,NASA_MODIS,clt,ksauter
3610,9/1/2015 16:56,NASA_MODIS,clt,ksauter
3611,9/1/2015 16:56,CCCMA_CANAM4,pr,jbrodie
3612,9/1/2015 16:57,NASA_CERES,rsds,nkille
3613,9/1/2015 16:56,nasa_amsre,tos,mlinz
3613,9/1/2015 16:56,nasa_trmm,pr,mlinz
3614,9/1/2015 16:57,CSIRO_MK3.6,pr,jbrodie
3615,9/1/2015 16:57,NASA_GRACE,zl,kneff
3616,9/1/2015 16:57,NASA_TRMM,pr,rbuchholz
3617,9/1/2015 16:57,NASA_AIRS,hus,emaroon
3618,9/1/2015 16:57,GFDL_CM3,pr,jbrodie
3619,9/1/2015 16:57,NASA_MODIS,lai,kwillmot
3620,9/1/2015 16:57,IPSL_CM5A-LR,pr,jbrodie
3621,9/1/2015 16:57,NASA_AIRS,tas,nkille
3622,9/1/2015 16:57,NASA_MODIS,lai,kwillmot
3623,9/1/2015 16:57,nasa_amsre,tos,emaroon
3623,9/1/2015 16:57,nasa_trmm,pr,emaroon
3624,9/1/2015 16:57,NASA_TRMM,pr,mlinz
3625,9/1/2015 16:57,NASA_TRMM,pr,rbuchholz
3626,9/1/2015 16:57,nasa_grace,zl,jnanteza
3627,9/1/2015 16:57,MIROC_MIROC5,pr,jbrodie
3628,9/1/2015 16:57,gfdl_esm2g,pr,mlinz
3629,9/1/2015 16:57,NASA_MODIS,clt,ksauter
3630,9/1/2015 16:57,ARGO_ARGO,ot,ksauter
3631,9/1/2015 16:58,nasa_grace,zl,jnanteza
3632,9/1/2015 16:58,NASA_MODIS,lai,nkille
3633,9/1/2015 16:58,NASA_TRMM,pr,htseng
3634,9/1/2015 16:58,NASA_TRMM,pr,ksauter
3635,9/1/2015 16:58,nasa_amsre,tos,emaroon
3635,9/1/2015 16:58,nasa_trmm,pr,emaroon
3636,9/1/2015 16:58,nasa_grace,zl,kneff
3637,9/1/2015 16:58,MIROC_MIROC5,pr,jbrodie
3638,9/1/2015 16:58,nasa_amsre,tos,mlinz
3638,9/1/2015 16:58,nasa_trmm,pr,mlinz
3639,9/1/2015 16:58,MIROC_MIROC5,pr,jbrodie
3640,9/1/2015 16:58,ARGO_ARGO,ot,ksauter
3641,9/1/2015 16:58,NASA_TRMM,pr,mlinz
3642,9/1/2015 16:58,nasa_amsre,tos,emaroon
3642,9/1/2015 16:58,nasa_trmm,pr,emaroon
3643,9/1/2015 16:58,MIROC_MIROC5,pr,jbrodie
3644,9/1/2015 16:59,nasa_amsre,tos,emaroon
3644,9/1/2015 16:59,nasa_trmm,pr,emaroon
3645,9/1/2015 16:59,NASA_GPCP,pr,rbuchholz
3646,9/1/2015 16:59,nasa_grace,zl,jnanteza
3647,9/1/2015 16:59,nasa_amsre,tos,mlinz
3647,9/1/2015 16:59,nasa_modis,clt,mlinz
3648,9/1/2015 16:59,UKMO_HadGEM2-A,pr,jbrodie
3649,9/1/2015 16:59,NASA_TRMM,pr,ksauter
3650,9/1/2015 16:59,nasa_amsre,tos,emaroon
3650,9/1/2015 16:59,nasa_trmm,pr,emaroon
3651,9/1/2015 16:59,nasa_amsre,tos,mlinz
